source_file,model_name,kl_divergence,excluded_artifact,timestamp
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.0,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.0,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.0,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.18546,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.18595,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.2752,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.39356,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.49127,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,0.82207,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,1.2593,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,1.40286,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,1.47371,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,1.61889,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,3.0215,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,3.72222,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_27b_20260523_011307_m03.json,gemma3:27b,4.89041,False,2026-05-23T01:26:58.586840
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.0,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.0,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.0,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.0,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.0,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.0,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.0,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.0,False,2026-05-20T20:54:00.456661
